date,1. open,2. high,3. low,4. close,5. volume
2024-03-28,147.54,147.68,145.36,145.51,2176553.0
2024-03-27,145.65,147.48,144.53,147.37,1212197.0
2024-03-26,145.61,146.2612,144.38,144.41,2021230.0
2024-03-25,147.54,148.07,143.78,145.56,1710504.0
2024-03-22,148.85,149.28,146.42,147.45,1076551.0
2024-03-21,147.58,150.14,147.175,148.74,1574232.0
2024-03-20,147.21,147.71,146.38,147.28,1526485.0
2024-03-19,145.99,147.57,145.47,147.39,1976201.0
2024-03-18,147.88,148.36,145.895,146.09,2281316.0
2024-03-15,143.99,148.65,143.99,147.48,3775456.0
2024-03-14,147.9,148.25,144.29,145.21,2096980.0
2024-03-13,148.17,149.105,147.54,147.82,2231534.0
2024-03-12,147.61,149.475,147.242,147.84,1191339.0
2024-03-11,148.0,149.28,146.12,147.29,1397157.0
2024-03-08,149.64,151.58,147.85,147.87,1588318.0
2024-03-07,147.09,149.64,147.09,149.31,1942872.0
2024-03-06,145.0,147.44,144.75,146.22,2357946.0
2024-03-05,143.0,146.4,143.0,144.35,2622599.0
2024-03-04,139.15,143.49,138.81,142.86,2169240.0
2024-03-01,137.03,139.15,134.67,139.06,1531000.0
2024-02-29,137.51,138.03,135.86,137.36,2622608.0
2024-02-28,139.88,139.88,136.35,137.01,2537079.0
2024-02-27,131.45,133.18,130.87,132.55,1772701.0
2024-02-26,131.78,132.92,130.83,131.49,1677474.0
2024-02-23,132.8,133.36,131.57,132.03,1877997.0
2024-02-22,132.48,133.03,129.015,132.02,2664453.0
2024-02-21,133.36,135.445,133.17,135.33,1134724.0
2024-02-20,133.67,135.33,133.575,134.14,1563909.0
2024-02-16,133.59,136.27,133.59,134.84,1066838.0
2024-02-15,132.99,135.595,132.68,134.75,1514490.0
2024-02-14,131.0,132.33,130.2094,132.24,1405219.0
2024-02-13,130.34,131.64,128.26,129.76,1031115.0
2024-02-12,133.28,133.28,130.38,132.31,1231836.0
2024-02-09,133.93,135.23,132.76,133.34,909735.0
2024-02-08,132.42,134.82,132.13,134.07,1352524.0
2024-02-07,136.52,136.91,132.34,132.79,1758005.0
2024-02-06,132.65,136.1,131.075,135.86,1766821.0
2024-02-05,132.74,134.95,132.38,132.82,2374531.0
2024-02-02,131.84,133.92,130.31,132.97,1066283.0
2024-02-01,130.06,133.05,129.2605,133.05,862025.0
2024-01-31,134.61,134.62,129.996,130.1,1101452.0
2024-01-30,132.83,134.52,132.69,134.28,1428810.0
2024-01-29,131.75,132.9,131.28,132.83,1407250.0
2024-01-26,133.71,134.23,130.64,130.99,1319766.0
2024-01-25,131.11,131.43,129.43,129.88,1120939.0
2024-01-24,132.41,132.8,129.43,129.78,1141175.0
2024-01-23,133.64,133.94,130.3298,131.64,854928.0
2024-01-22,131.5,132.73,131.25,132.55,1512333.0
2024-01-19,130.17,131.99,129.205,131.22,1523311.0
2024-01-18,128.02,130.73,127.534,130.46,1404839.0
2024-01-17,129.98,130.61,126.74,128.12,1257360.0
2024-01-16,129.14,130.81,128.595,130.53,1382122.0
2024-01-12,130.31,131.61,129.64,130.54,1285227.0
2024-01-11,130.58,130.68,127.9,129.68,2060522.0
2024-01-10,130.58,131.16,128.36,131.09,1326296.0
2024-01-09,132.27,135.645,130.01,130.68,1434952.0
2024-01-08,130.14,133.57,129.81,133.38,1311378.0
2024-01-05,130.0,131.96,128.62,130.56,1392787.0
2024-01-04,130.55,131.495,130.19,131.0,2446587.0
2024-01-03,138.0,138.0,131.065,131.16,2074480.0
2024-01-02,138.19,140.59,137.91,138.75,1441581.0
2023-12-29,139.07,139.7,138.36,139.03,1014431.0
2023-12-28,140.54,140.8114,139.65,139.77,892560.0
2023-12-27,139.78,140.155,139.08,139.82,1181522.0
2023-12-26,139.31,140.47,139.0866,139.81,948390.0
2023-12-22,139.61,140.36,138.79,139.57,1204144.0
2023-12-21,139.38,139.67,138.0,138.94,1685889.0
2023-12-20,139.79,141.24,138.14,138.18,2121066.0
2023-12-19,138.51,139.89,137.32,139.79,1520282.0
2023-12-18,137.59,138.19,136.86,137.53,1634687.0
2023-12-15,137.24,138.9,136.28,136.78,4875971.0
2023-12-14,135.0,138.17,135.0,137.96,2950536.0
2023-12-13,129.09,134.04,128.77,133.74,1731449.0
2023-12-12,128.05,129.195,127.0,128.79,1453450.0
2023-12-11,127.62,129.63,127.22,128.97,1897134.0
2023-12-08,128.09,129.0,126.97,127.2,1438074.0
2023-12-07,129.2,130.4807,127.81,128.68,1696641.0
2023-12-06,128.5,129.76,127.92,128.91,1815713.0
2023-12-05,127.81,128.63,125.7735,127.88,1933846.0
2023-12-04,128.405,129.22,127.87,128.88,1543257.0
2023-12-01,127.34,129.01,126.51,128.79,1729630.0
2023-11-30,128.0,128.45,126.965,127.8,2442906.0
2023-11-29,125.59,127.73,125.59,127.59,2266253.0
2023-11-28,124.64,126.27,124.1,124.71,1949787.0
2023-11-27,125.98,126.68,124.89,125.01,2255398.0
2023-11-24,123.92,126.77,123.48,126.62,1226728.0
2023-11-22,123.87,125.4,123.805,123.99,2630687.0
2023-11-21,121.46,124.68,121.23,123.92,6085765.0
2023-11-20,113.25,114.5,112.39,113.98,3063839.0
2023-11-17,113.98,114.47,112.06,113.15,2700771.0
2023-11-16,113.94,114.5,113.56,114.19,1728065.0
2023-11-15,111.85,114.52,111.33,113.6,2021381.0
2023-11-14,109.55,112.29,109.46,111.61,2009745.0
2023-11-13,108.13,108.27,106.96,107.46,1200324.0
2023-11-10,107.72,108.48,104.09,108.47,1847851.0
2023-11-09,110.12,110.12,107.54,107.74,1481269.0
2023-11-08,110.89,111.57,108.46,109.39,1494951.0
2023-11-07,106.84,110.81,106.545,110.54,2142253.0
2023-11-06,108.81,109.52,107.17,107.53,1411996.0
2023-11-03,106.5,109.59,106.1201,109.02,2511311.0
2023-11-02,103.97,104.635,102.7,104.47,1488985.0
2023-11-01,102.5,103.21,100.26,102.86,2284563.0
2023-10-31,103.0,104.2,101.94,103.37,2218807.0
2023-10-30,102.71,102.78,96.8,101.17,3684907.0
2023-10-27,104.54,104.78,102.4,102.77,2004018.0
2023-10-26,103.47,104.91,103.24,104.31,1599149.0
2023-10-25,102.9,104.17,100.08,103.4,2699609.0
2023-10-24,107.5,108.06,105.36,105.64,3204185.0
2023-10-23,108.1,109.9075,107.4,109.34,2886025.0
2023-10-20,109.54,110.59,109.18,109.23,2367336.0
2023-10-19,109.25,111.38,108.86,109.51,2028933.0
2023-10-18,111.33,111.33,108.535,108.61,1803500.0
2023-10-17,110.1,112.91,109.21,112.4,1682751.0
2023-10-16,111.04,112.79,109.64,111.5,1675542.0
2023-10-13,108.02,110.61,106.82,110.51,2807637.0
2023-10-12,113.11,113.4,108.33,108.94,3622519.0
2023-10-11,113.41,113.6,112.05,113.38,1381524.0
2023-10-10,111.31,113.83,111.02,113.29,2183040.0
2023-10-09,109.97,111.31,109.12,111.28,1320327.0
2023-10-06,109.49,111.77,109.36,110.64,1796054.0
2023-10-05,112.09,112.24,108.77,110.35,1295683.0
2023-10-04,110.41,111.89,109.3801,111.67,1541741.0
2023-10-03,110.23,111.755,110.05,110.26,1543379.0
2023-10-02,110.9,111.8,109.77,110.9,1569034.0
2023-09-29,113.12,113.165,111.445,111.82,1830120.0
2023-09-28,110.48,112.68,110.44,112.0,1959912.0
2023-09-27,110.96,111.25,109.615,110.5,2267914.0
2023-09-26,110.88,112.25,110.68,110.73,1399831.0
2023-09-25,110.76,112.03,110.53,111.94,987394.0
2023-09-22,109.73,112.16,109.11,111.41,2050535.0
2023-09-21,112.03,112.195,109.5,109.73,1327982.0
2023-09-20,113.08,113.47,112.165,112.47,1744938.0
2023-09-19,112.37,113.23,111.72,112.31,2222433.0
2023-09-18,115.0,115.0,112.66,112.69,1818036.0
2023-09-15,114.43,121.92,113.43,115.91,6889629.0
2023-09-14,113.79,115.31,111.675,114.88,1815835.0
2023-09-13,110.0,115.9,109.0,113.43,2520470.0
2023-09-12,113.4,113.97,112.075,112.78,2035028.0
2023-09-11,114.29,114.385,112.62,113.1,2046853.0
2023-09-08,116.01,116.21,113.71,113.99,1789767.0
2023-09-07,117.97,118.01,116.09,116.26,1316994.0
2023-09-06,118.35,118.66,116.53,117.94,1668904.0
2023-09-05,121.64,122.5365,118.67,118.73,1270623.0
2023-09-01,122.69,123.68,121.54,121.91,840682.0
2023-08-31,123.11,123.12,120.65,121.07,2875119.0
2023-08-30,122.34,122.94,121.63,122.68,1157904.0
2023-08-29,120.13,122.285,119.61,122.02,838332.0
2023-08-28,119.95,120.944,119.34,119.92,1052442.0
2023-08-25,119.8,120.82,118.52,119.68,1273320.0
2023-08-24,119.36,120.78,118.58,119.49,2045907.0
2023-08-23,118.51,119.15,117.71,119.13,1289258.0
2023-08-22,117.85,118.61,117.33,117.64,1422276.0
2023-08-21,119.5,119.57,117.71,118.86,2249263.0
2023-08-18,120.19,120.73,119.035,119.25,1803875.0
2023-08-17,122.0,122.6491,120.66,120.85,2180809.0
2023-08-16,121.99,123.652,120.37,121.36,3388870.0
2023-08-15,126.31,127.18,125.25,125.65,2274843.0
2023-08-14,125.43,128.0,125.19,126.65,1582433.0
2023-08-11,126.77,127.815,126.35,126.86,1256697.0
2023-08-10,128.0,129.99,127.31,127.65,1515854.0
2023-08-09,128.16,129.42,127.53,127.63,1786062.0
2023-08-08,126.69,128.63,125.07,128.35,2525181.0
2023-08-07,126.73,127.89,125.695,126.51,1486955.0
2023-08-04,125.44,127.17,125.08,126.3,1819474.0
2023-08-03,127.3,127.355,124.97,125.05,1742622.0
2023-08-02,122.0,128.725,121.51,127.71,2654666.0
2023-08-01,121.78,123.58,120.46,122.48,1654982.0
2023-07-31,124.38,124.45,121.215,121.77,2376273.0
2023-07-28,127.25,127.51,123.16,126.05,3138804.0
2023-07-27,129.87,130.0,126.64,126.66,2582545.0
2023-07-26,125.0,128.53,123.4,128.47,2507461.0
2023-07-25,125.0,129.55,124.1452,127.31,2199425.0
2023-07-24,127.62,129.39,127.19,127.72,2001244.0
2023-07-21,124.55,128.3,123.14,127.62,3918224.0
2023-07-20,123.51,124.9025,123.13,124.55,2278819.0
2023-07-19,120.01,123.34,119.855,123.08,2425546.0
2023-07-18,118.38,119.79,118.0,119.56,1362720.0
2023-07-17,119.95,119.98,117.66,118.25,1123041.0
2023-07-14,119.54,120.39,118.25,119.75,1225454.0
2023-07-13,120.76,120.87,118.99,119.35,1229777.0
2023-07-12,120.0,120.49,119.15,120.0,1595607.0
2023-07-11,118.3,118.98,117.64,118.48,1096749.0
2023-07-10,116.73,119.52,116.56,118.36,1889164.0
2023-07-07,117.67,119.08,116.89,117.0,1493322.0
2023-07-06,116.36,118.89,115.655,118.43,1626625.0
2023-07-05,118.95,120.28,118.605,119.5,1246207.0
2023-07-03,120.02,120.85,119.22,119.32,996224.0
2023-06-30,118.73,120.69,118.3,120.25,2487891.0
2023-06-29,116.16,118.25,116.07,118.05,1885799.0
2023-06-28,116.7,117.11,115.71,116.37,2196778.0
2023-06-27,118.47,118.96,116.73,117.04,2326059.0
2023-06-26,118.96,119.8,117.34,118.37,1673391.0
2023-06-23,117.76,119.71,117.58,119.42,2632628.0
2023-06-22,118.84,118.95,117.17,118.68,1736041.0
2023-06-21,117.79,119.11,117.27,118.33,1393399.0
2023-06-20,118.64,118.79,116.88,118.16,2108214.0
2023-06-16,122.1,123.175,120.63,121.13,3941320.0
2023-06-15,118.88,121.74,118.725,121.23,1791120.0
2023-06-14,119.99,120.97,118.9,119.4,2663011.0
2023-06-13,118.68,121.16,118.68,119.5,2502399.0
2023-06-12,115.86,118.65,115.82,118.54,2747813.0
