date,1. open,2. high,3. low,4. close,5. volume
2023-12-11,10.79,10.79,10.79,10.79,595.0
2023-12-08,10.8,10.8,10.8,10.8,54.0
2023-12-07,10.76,10.8,10.76,10.8,36918.0
2023-12-06,10.75,10.75,10.75,10.75,100022.0
2023-12-05,10.78,10.78,10.78,10.78,16.0
2023-12-04,10.78,10.78,10.78,10.78,36.0
2023-12-01,10.78,10.78,10.78,10.78,6.0
2023-11-30,10.71,10.78,10.71,10.78,2751.0
2023-11-29,10.77,10.77,10.72,10.72,1392.0
2023-11-28,10.7299,10.73,10.7299,10.73,685.0
2023-11-27,10.77,10.77,10.77,10.77,47.0
2023-11-24,10.77,10.77,10.77,10.77,112.0
2023-11-22,10.73,10.73,10.73,10.73,153.0
2023-11-21,10.7,10.75,10.7,10.75,365.0
2023-11-20,10.77,10.77,10.77,10.77,470.0
2023-11-17,10.75,10.75,10.75,10.75,28.0
2023-11-16,10.75,10.75,10.75,10.75,163.0
2023-11-15,10.71,10.725,10.71,10.725,20444.0
2023-11-14,10.75,10.75,10.75,10.75,13.0
2023-11-13,10.75,10.75,10.75,10.75,1.0
2023-11-10,10.75,10.75,10.75,10.75,9.0
2023-11-09,10.75,10.75,10.75,10.75,2040.0
2023-11-08,10.69,10.71,10.69,10.71,7860.0
2023-11-07,10.66,10.7,10.65,10.65,12101.0
2023-11-06,10.7,10.7,10.7,10.7,17.0
2023-11-03,10.7,10.7,10.6098,10.7,114045.0
2023-11-02,10.7,10.7,10.7,10.7,2.0
2023-11-01,10.7,10.7,10.7,10.7,8.0
2023-10-31,10.64,10.7,10.64,10.7,408.0
2023-10-30,10.7,10.7001,10.68,10.68,602.0
2023-10-27,10.71,10.71,10.65,10.65,747.0
2023-10-26,10.63,10.68,10.63,10.68,1333.0
2023-10-25,10.69,10.69,10.69,10.69,0.0
2023-10-24,10.69,10.69,10.69,10.69,0.0
2023-10-23,10.69,10.69,10.69,10.69,14.0
2023-10-20,10.69,10.69,10.69,10.69,133.0
2023-10-19,10.69,10.69,10.69,10.69,57190.0
2023-10-18,10.69,10.69,10.69,10.69,48.0
2023-10-17,10.7,10.7,10.69,10.69,119400.0
2023-10-16,10.72,10.72,10.72,10.72,100.0
2023-10-13,10.69,10.69,10.69,10.69,301.0
2023-10-12,10.7,10.7,10.63,10.63,315.0
2023-10-11,10.75,10.75,10.63,10.67,7770.0
2023-10-10,10.699,10.699,10.699,10.699,205.0
2023-10-09,10.57,10.7,10.57,10.7,1602.0
2023-10-06,10.76,10.76,10.76,10.76,7.0
2023-10-05,10.76,10.76,10.76,10.76,112.0
2023-10-04,10.7,10.7,10.7,10.7,0.0
2023-10-03,10.7,10.7,10.7,10.7,100.0
2023-10-02,10.7,10.7,10.7,10.7,0.0
2023-09-29,10.7,10.7,10.7,10.7,540.0
2023-09-28,10.7,10.7,10.7,10.7,20.0
2023-09-27,10.7,10.7,10.7,10.7,1.0
2023-09-26,10.7,10.7,10.7,10.7,103.0
2023-09-25,10.7,10.7,10.7,10.7,74.0
2023-09-22,10.7,10.7,10.7,10.7,48.0
2023-09-21,10.7,10.7,10.7,10.7,199.0
2023-09-20,10.7,10.7,10.7,10.7,121.0
2023-09-19,10.7,10.7,10.7,10.7,161.0
2023-09-18,10.56,10.7,10.56,10.7,835.0
2023-09-15,10.75,10.75,10.75,10.75,43.0
2023-09-14,10.75,10.75,10.75,10.75,31.0
2023-09-13,10.75,10.75,10.75,10.75,211.0
2023-09-12,10.75,10.75,10.75,10.75,6.0
2023-09-11,10.54,10.75,10.54,10.75,203.0
2023-09-08,10.74,10.74,10.74,10.74,2.0
2023-09-07,10.74,10.74,10.74,10.74,12.0
2023-09-06,10.74,10.74,10.74,10.74,3.0
2023-09-05,10.74,10.74,10.74,10.74,103.0
2023-09-01,10.54,10.54,10.54,10.54,38987.0
2023-08-31,10.53,10.53,10.53,10.53,9.0
2023-08-30,10.59,10.59,10.53,10.53,8050.0
2023-08-29,10.61,10.61,10.61,10.61,18.0
2023-08-28,10.61,10.61,10.61,10.61,0.0
2023-08-25,10.61,10.61,10.61,10.61,150.0
2023-08-24,10.59,10.59,10.59,10.59,0.0
2023-08-23,10.59,10.59,10.59,10.59,5.0
2023-08-22,10.59,10.6,10.59,10.59,7218.0
2023-08-21,10.79,10.79,10.79,10.79,86.0
2023-08-18,10.79,10.79,10.79,10.79,50.0
2023-08-17,10.79,10.79,10.79,10.79,203.0
2023-08-16,10.74,10.79,10.7399,10.79,9986.0
2023-08-15,10.59,10.695,10.57,10.65,5755.0
2023-08-14,10.53,10.53,10.53,10.53,1.0
2023-08-11,10.56,10.56,10.52,10.53,3415.0
2023-08-10,10.59,10.59,10.52,10.58,850.0
2023-08-09,10.5,10.5,10.5,10.5,1.0
2023-08-08,10.5,10.5,10.5,10.5,1.0
2023-08-07,10.5,10.5,10.5,10.5,10.0
2023-08-04,10.55,10.57,10.5,10.5,12353.0
2023-08-03,10.59,10.59,10.47,10.57,4176.0
2023-08-02,10.57,10.575,10.56,10.56,15104.0
2023-08-01,10.57,10.571,10.5,10.5,1745.0
2023-07-31,10.5722,10.6,10.55,10.57,32270.0
2023-07-28,10.57,10.59,10.56,10.59,54208.0
2023-07-27,10.56,10.57,10.54,10.57,61364.0
2023-07-26,10.56,10.57,10.56,10.57,3245.0
2023-07-25,10.57,10.57,10.55,10.56,3316.0
2023-07-24,10.59,10.6,10.52,10.56,40305.0
2023-07-21,10.52,10.5874,10.5,10.51,142874.0
2023-07-20,10.52,10.53,10.52,10.52,25162.0
2023-07-19,10.51,10.54,10.51,10.54,2743.0
2023-07-18,10.51,10.5699,10.5099,10.51,159323.0
2023-07-17,10.44,10.44,10.44,10.44,2206.0
2023-07-14,10.39,10.39,10.39,10.39,3.0
2023-07-13,10.39,10.39,10.39,10.39,64.0
2023-07-12,10.4,10.4,10.39,10.39,1048.0
2023-07-11,10.44,10.44,10.41,10.41,2766.0
2023-07-10,10.41,10.41,10.41,10.41,254.0
2023-07-07,10.41,10.41,10.41,10.41,320.0
2023-07-06,10.44,10.44,10.44,10.44,0.0
2023-07-05,10.44,10.44,10.44,10.44,16843.0
2023-07-03,10.45,10.45,10.45,10.45,13.0
2023-06-30,10.45,10.45,10.45,10.45,15.0
2023-06-29,10.45,10.475,10.44,10.45,5544.0
2023-06-28,10.38,10.5,10.36,10.5,64966.0
2023-06-27,10.3,10.4,10.3,10.4,98536.0
2023-06-26,10.3,10.3,10.28,10.3,10292.0
2023-06-23,10.25,10.25,10.24,10.25,315757.0
2023-06-22,10.25,10.25,10.25,10.25,1.0
2023-06-21,10.22,10.28,10.22,10.25,45757.0
2023-06-20,10.2,10.2,10.2,10.2,10.0
2023-06-16,10.2,10.2,10.2,10.2,10.0
2023-06-15,10.2,10.2,10.2,10.2,0.0
2023-06-14,10.2,10.2,10.199,10.2,27581.0
2023-06-13,10.2,10.2,10.2,10.2,0.0
2023-06-12,10.2,10.2,10.2,10.2,127.0
